Estabelecimento_ID,PolaridadeTexto,PolaridadeValor,ResumoTexto
ChIJkUoYbgD3zpQRqLKUbVYoFxM,Positivo,0.5490206552706554,"They hire an employee and don't train 🤣, the employee doesn't know how to make a milk shake (?????). What a delightful place, and great quality products I recommend.."
ChIJgY-iHWZYzpQRUQ1dHiOh1IU,Positivo,0.5144985119047619,"UM is a unique place in São Paulo for having coffee and…The staff are exceptional and knowledgeable. It has been extremely difficult to find a decent cafe in Sao Paulo (ironic, I know)!"
ChIJ9VPqh1xXzpQRgK7bLfSTbQ0,Positivo,0.5144985119047619,"UM is a unique place in São Paulo for having coffee and…The staff are exceptional and knowledgeable. It has been extremely difficult to find a decent cafe in Sao Paulo (ironic, I know)!"
ChIJOwjAKTNYzpQRwR6a0vqnO40,Positivo,0.4049045138888889,"They came to double check with me that my second cup is not the third cup.. Amazing Coffee Place - Temperature came perfect, very well served, snacks and cakes insanely good, distinct and casual ambience! We paired breakfast/brunch here with a day at the Museum of Art and Trianon Park nearby."
ChIJDYFYithXzpQRa6_BSXOj_LI,Positivo,0.4963392857142857,"Cozy place for Sunday lunches with drinks and ribs. Nice for casual meetings, family parties  or any kind of celebration."
ChIJuxjBPVZZzpQRSVKs40Ekrfk,Positivo,0.4128163695872029,"Obrigada Alex pero a atendimento perfeito e pelas recomendações.. We were visiting from the USA and it was our best experience in Brazil. I am not sure why this chain restaurant gets such a high rating, as in my opinion, it is an absolutely ordinary dining experience."
ChIJhzLzk5_3zpQRHmMPqwt15xk,Positivo,0.2498169040161227,"Very nice place, cozy and the pizza is great with perfect service.. NO DELIVERY!! Cozy place, great service, clean environment, I will be back more often.."
ChIJPcHK9TdZzpQRVqHHPlViO2g,Positivo,0.3003273809523809,"The buffet selection of dishes is varied and you have a choice of all you can eat fixed price or pay per weight.. Good good, Fair price, lots of options for all tastes and styles.. Nice food, good price. There is a buffet option, that is, instead of paying by the kilo, you pay a single amount and eat as much as you like, including some fruits included in the price."
ChIJEVNSJt5QzpQRJq6_T_O3u1s,Positivo,0.402672619047619,"I highly recommend.. Amazing Italian food restaurant with a Brazilian touch. Frozen chocolate mousse is not tasty and no different than ice cream.. First time attending: Good food, decent options on the Menu."
ChIJo9FYk8bXvpQR8zjiDoD1hfc,Positivo,0.5601822916666667,"The value is fair I highly recommend!!!. Provides a good service, the meal is delicious and super healthy!!."
ChIJ___e2873zpQRgxwLuqZwyEM,Positivo,0.528375,"I highly recommend Villa das Artes Flores, a very attentive and helpful seller. Very good, the prices are great, they made an incredible bouquet, it was no wonder that my dating request for drinking went well hahaha, thanks guys!."
ChIJV1wC_1j3zpQRCrOgpy20cOI,Positivo,0.91,very good place
ChIJ9T8af1tZzpQRU4r_wSTy1Sc,Positivo,0.3552134224902082,"Very spacious, with lots of furniture (sofas, armchairs, tables), great for reading and relaxing. I tried an Italian soda and a cheese bread, both very tasty."
ChIJa4H6ICpZzpQRy_oTSO6KaWc,Positivo,0.3588454861111111,"Updated my original review from 4 to 5 stars after the manager explained a minor issue with an order on one visit. I've been coming since the beginning, and it's a perfect environment to sit in one of the armchairs and read a book or even concentrate on TO DOs of your work."
ChIJJSnFFdBZzpQRDH46B55PVWg,Positivo,0.4504772117180206,"They provide free Wifi, which might be handy for your translator app. I had a burrata and tomatoes risotto with an Asian gin, suggestion from the staff."
ChIJ_xdQF7pZzpQRnACNEIz2e4U,Positivo,0.2162693160106354,"Food consists of sugar in some kind of shape that may appeal to some folks on Instagram.. Go here only if you want to post on instagram...food is not good, tastes  like trash...only milk tea is good.... Too long lines..... Topppp. It""s very popular with paulistanos and tourists, so one can wait in a queue for ages!."
ChIJi_GmIYRZzpQRnpAxZF6gNBA,Positivo,0.2162693160106354,"Food consists of sugar in some kind of shape that may appeal to some folks on Instagram.. Go here only if you want to post on instagram...food is not good, tastes  like trash...only milk tea is good.... Too long lines..... Topppp. It""s very popular with paulistanos and tourists, so one can wait in a queue for ages!."
ChIJFyihjgJZzpQR8KrMuM3EzZ4,Positivo,0.2162693160106354,"Food consists of sugar in some kind of shape that may appeal to some folks on Instagram.. Go here only if you want to post on instagram...food is not good, tastes  like trash...only milk tea is good.... Too long lines..... Topppp. It""s very popular with paulistanos and tourists, so one can wait in a queue for ages!."
ChIJN7V2aBtZzpQRFP2KMtHYcXE,Positivo,0.5033325066137566,"it’s nothing spectacular, just a easy stop, good location, and quick service for a morning bite and coffee pick me up.. Great spot for delicious breakfast. On this photo day I went with my boyfriend and we ordered an eggplant parmigiana (WOW, it was perfect) and the filet mignon with mustard sauce that gzuis, it was also wonderful!"
ChIJYdxZ6Z1XzpQRF6a4w5mWwzg,Positivo,0.522026176948052,"The place is great with a good vibe in which to hang out, read, eat, talk. Sometimes they also host guest-chefs from good restaurants, offering some exclusive lunch options."
ChIJpydZ5j5YzpQR1V_gNLyvHV4,Positivo,0.4880689102564102,"Come here for a cosy and relaxing chat with your friends. That doesn""t work for those of us who work remote, out of home, and like coffee no matter how good theirs may be."
ChIJaxQxFdXl3JQRPFqYBWRI5Ms,Positivo,0.40625,Dog top. Top..... Amazing!
ChIJwc9Vx-NXzpQR9zDssRuDvzs,Positivo,0.5090698390151515,"Absolutely amazing place in every aspect: quality live music, always delicious, great food and a simple and cozy atmosphere, where everyone's friendliness reigns. At the moment, I don't know of any better place...."
ChIJLc9VsqlZzpQRNQdsupHGQUw,Positivo,0.4395400057118807,"It does not offer self service, only dishes from the menu. But don't be fooled, it is certainly much cheaper than any self service in the region."
ChIJd8SqEVJYzpQRoIluLPaPt-U,Positivo,0.4274392361111111,"The food was tasty and delicious, the dish is individual but you leave very full, with another portion of rice and beans you can share the parmigiana for 2. Friendly and delicious delicacies in perfect harmony.."
ChIJ47ACSDZZzpQRu2ib3NLmfJA,Positivo,0.3625477430555555,"If you want to try something different go for Chai with Coffee and don’t forget to grab the chocolate cake or even the apple one, they’re both delicious!!!. A good place to have some delicious food from Minas Gerais (southeast Brazil state)."
ChIJaxr5hMCKxZQRbCPpHYceOsQ,Positivo,0.4400737847222222,"Good place, but you have to be more careful and attentive, the last time I went there were some flies and mosquitoes inside the salty greenhouse and from what I saw the greenhouse didn't close.. Place is a bit run down. They don't know how to get coffee out of an espresso machine.."
ChIJ5_s8IHtZzpQRogxM7GDdJFc,Positivo,0.1705096726190476,"Lack of coziness to eat on site.. Cheap, tasty and easily accessible. Whenever I go to Cambuci, I stop by and have lunch or take the marmitex home.. Bad service, very few varieties of food and salads, both hot and cold, and to top it off, the food was very cold, I believe that the system where they are kept, that is, in the bain-marie, was turned off, that can only be, because it was very cold food ."
ChIJgX_VHYNXzpQRBVLomhGDEjk,Positivo,0.540139880952381,"Such a great experience.. One of the best in São Paulo, no doubt. They have a few seats to sit on the sidewalk but do take away coffee only."
ChIJfWvfrHv5zpQRi80DTcZHzIE,Positivo,0.5823177083333333,"Super cozy atmosphere, impeccable service, various drinks, hookah options and much more... just going to check it out 😁 It's so worth it! Very good, affordable price, diverse music, I loved it I recommend it"
